Neighborhood,Release
Marshall-Shadeland,0.0
Brighton Heights,0.0
Marshall-Shadeland,5.0
Brighton Heights,5.0
Marshall-Shadeland,0.0
Brighton Heights,0.0
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,1976.0
Lincoln-Lemington-Belmar,0.0
North Shore,159.0
Allegheny West,159.0
Manchester,159.0
Marshall-Shadeland,159.0
Central Northside,159.0
Allegheny Center,159.0
Brighton Heights,159.0
California-Kirkbride,159.0
Chateau,159.0
North Shore,133.0
Allegheny West,133.0
Manchester,133.0
Marshall-Shadeland,133.0
Central Northside,133.0
Allegheny Center,133.0
Brighton Heights,133.0
California-Kirkbride,133.0
Chateau,133.0
North Shore,19.0
Allegheny West,19.0
Manchester,19.0
Marshall-Shadeland,19.0
Central Northside,19.0
Allegheny Center,19.0
Brighton Heights,19.0
California-Kirkbride,19.0
Chateau,19.0
North Shore,29.0
Allegheny West,29.0
Manchester,29.0
Marshall-Shadeland,29.0
Central Northside,29.0
Allegheny Center,29.0
Brighton Heights,29.0
California-Kirkbride,29.0
Chateau,29.0
Lincoln-Lemington-Belmar,1590.0
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,1.0
Lincoln-Lemington-Belmar,0.0
Brookline,5.0
Beltzhoover,5.0
Bon Air,5.0
Overbrook,5.0
Carrick,5.0
Mount Washington,5.0
Beechview,5.0
Brookline,250.0
Beltzhoover,250.0
Bon Air,250.0
Overbrook,250.0
Carrick,250.0
Mount Washington,250.0
Beechview,250.0
Brookline,5.0
Beltzhoover,5.0
Bon Air,5.0
Overbrook,5.0
Carrick,5.0
Mount Washington,5.0
Beechview,5.0
Brookline,5.0
Beltzhoover,5.0
Bon Air,5.0
Overbrook,5.0
Carrick,5.0
Mount Washington,5.0
Beechview,5.0
Lincoln-Lemington-Belmar,1193.0
Lincoln-Lemington-Belmar,250.0
Marshall-Shadeland,5.0
Brighton Heights,5.0
Marshall-Shadeland,0.0
Brighton Heights,0.0
Marshall-Shadeland,5.0
Brighton Heights,5.0
Marshall-Shadeland,0.0
Brighton Heights,0.0
Garfield,26.0
East Liberty,26.0
Morningside,26.0
Lower Lawrenceville,26.0
Polish Hill,26.0
Bloomfield,26.0
Central Lawrenceville,26.0
Stanton Heights,26.0
Strip District,26.0
Upper Lawrenceville,26.0
Garfield,2454.0
East Liberty,2454.0
Morningside,2454.0
Lower Lawrenceville,2454.0
Polish Hill,2454.0
Bloomfield,2454.0
Central Lawrenceville,2454.0
Stanton Heights,2454.0
Strip District,2454.0
Upper Lawrenceville,2454.0
Garfield,1.0
East Liberty,1.0
Morningside,1.0
Lower Lawrenceville,1.0
Polish Hill,1.0
Bloomfield,1.0
Central Lawrenceville,1.0
Stanton Heights,1.0
Strip District,1.0
Upper Lawrenceville,1.0
Garfield,101.0
East Liberty,101.0
Morningside,101.0
Lower Lawrenceville,101.0
Polish Hill,101.0
Bloomfield,101.0
Central Lawrenceville,101.0
Stanton Heights,101.0
Strip District,101.0
Upper Lawrenceville,101.0
East Carnegie,0.0
East Carnegie,250.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,21000.0
Hays,21000.0
Lincoln Place,230.0
Hays,230.0
Lincoln Place,54.0
Hays,54.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,40.0
Hays,40.0
North Shore,6894.0
Allegheny West,6894.0
Manchester,6894.0
Marshall-Shadeland,6894.0
Central Northside,6894.0
Allegheny Center,6894.0
Brighton Heights,6894.0
California-Kirkbride,6894.0
Chateau,6894.0
North Shore,250.0
Allegheny West,250.0
Manchester,250.0
Marshall-Shadeland,250.0
Central Northside,250.0
Allegheny Center,250.0
Brighton Heights,250.0
California-Kirkbride,250.0
Chateau,250.0
North Shore,6122.0
Allegheny West,6122.0
Manchester,6122.0
Marshall-Shadeland,6122.0
Central Northside,6122.0
Allegheny Center,6122.0
Brighton Heights,6122.0
California-Kirkbride,6122.0
Chateau,6122.0
North Shore,750.0
Allegheny West,750.0
Manchester,750.0
Marshall-Shadeland,750.0
Central Northside,750.0
Allegheny Center,750.0
Brighton Heights,750.0
California-Kirkbride,750.0
Chateau,750.0
North Shore,750.0
Allegheny West,750.0
Manchester,750.0
Marshall-Shadeland,750.0
Central Northside,750.0
Allegheny Center,750.0
Brighton Heights,750.0
California-Kirkbride,750.0
Chateau,750.0
North Shore,12169.0
Allegheny West,12169.0
Manchester,12169.0
Marshall-Shadeland,12169.0
Central Northside,12169.0
Allegheny Center,12169.0
Brighton Heights,12169.0
California-Kirkbride,12169.0
Chateau,12169.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,5.0
Allegheny West,5.0
Manchester,5.0
Marshall-Shadeland,5.0
Central Northside,5.0
Allegheny Center,5.0
Brighton Heights,5.0
California-Kirkbride,5.0
Chateau,5.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Lower Lawrenceville,0.0
Polish Hill,0.0
Bloomfield,0.0
Central Lawrenceville,0.0
Stanton Heights,0.0
Strip District,0.0
Upper Lawrenceville,0.0
Garfield,4350.0
East Liberty,4350.0
Morningside,4350.0
Lower Lawrenceville,4350.0
Polish Hill,4350.0
Bloomfield,4350.0
Central Lawrenceville,4350.0
Stanton Heights,4350.0
Strip District,4350.0
Upper Lawrenceville,4350.0
Garfield,0.0
East Liberty,0.0
Morningside,0.0
Lower Lawrenceville,0.0
Polish Hill,0.0
Bloomfield,0.0
Central Lawrenceville,0.0
Stanton Heights,0.0
Strip District,0.0
Upper Lawrenceville,0.0
Garfield,7199.0
East Liberty,7199.0
Morningside,7199.0
Lower Lawrenceville,7199.0
Polish Hill,7199.0
Bloomfield,7199.0
Central Lawrenceville,7199.0
Stanton Heights,7199.0
Strip District,7199.0
Upper Lawrenceville,7199.0
Marshall-Shadeland,0.0
Brighton Heights,0.0
Marshall-Shadeland,5.0
Brighton Heights,5.0
Marshall-Shadeland,0.0
Brighton Heights,0.0
Marshall-Shadeland,5.0
Brighton Heights,5.0
North Shore,134.0
Allegheny West,134.0
Manchester,134.0
Marshall-Shadeland,134.0
Central Northside,134.0
Allegheny Center,134.0
Brighton Heights,134.0
California-Kirkbride,134.0
Chateau,134.0
North Shore,113.0
Allegheny West,113.0
Manchester,113.0
Marshall-Shadeland,113.0
Central Northside,113.0
Allegheny Center,113.0
Brighton Heights,113.0
California-Kirkbride,113.0
Chateau,113.0
North Shore,15.0
Allegheny West,15.0
Manchester,15.0
Marshall-Shadeland,15.0
Central Northside,15.0
Allegheny Center,15.0
Brighton Heights,15.0
California-Kirkbride,15.0
Chateau,15.0
North Shore,25.0
Allegheny West,25.0
Manchester,25.0
Marshall-Shadeland,25.0
Central Northside,25.0
Allegheny Center,25.0
Brighton Heights,25.0
California-Kirkbride,25.0
Chateau,25.0
Lincoln-Lemington-Belmar,1187.0
Lincoln-Lemington-Belmar,250.0
Brookline,5.0
Beltzhoover,5.0
Bon Air,5.0
Overbrook,5.0
Carrick,5.0
Mount Washington,5.0
Beechview,5.0
Brookline,250.0
Beltzhoover,250.0
Bon Air,250.0
Overbrook,250.0
Carrick,250.0
Mount Washington,250.0
Beechview,250.0
Brookline,1.0
Beltzhoover,1.0
Bon Air,1.0
Overbrook,1.0
Carrick,1.0
Mount Washington,1.0
Beechview,1.0
Brookline,1.0
Beltzhoover,1.0
Bon Air,1.0
Overbrook,1.0
Carrick,1.0
Mount Washington,1.0
Beechview,1.0
Lincoln-Lemington-Belmar,1892.0
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,1.0
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,0.38
Garfield,5.0
East Liberty,5.0
Morningside,5.0
Lower Lawrenceville,5.0
Polish Hill,5.0
Bloomfield,5.0
Central Lawrenceville,5.0
Stanton Heights,5.0
Strip District,5.0
Upper Lawrenceville,5.0
Garfield,5.0
East Liberty,5.0
Morningside,5.0
Lower Lawrenceville,5.0
Polish Hill,5.0
Bloomfield,5.0
Central Lawrenceville,5.0
Stanton Heights,5.0
Strip District,5.0
Upper Lawrenceville,5.0
Garfield,23.0
East Liberty,23.0
Morningside,23.0
Lower Lawrenceville,23.0
Polish Hill,23.0
Bloomfield,23.0
Central Lawrenceville,23.0
Stanton Heights,23.0
Strip District,23.0
Upper Lawrenceville,23.0
Garfield,25.0
East Liberty,25.0
Morningside,25.0
Lower Lawrenceville,25.0
Polish Hill,25.0
Bloomfield,25.0
Central Lawrenceville,25.0
Stanton Heights,25.0
Strip District,25.0
Upper Lawrenceville,25.0
Garfield,4.0
East Liberty,4.0
Morningside,4.0
Lower Lawrenceville,4.0
Polish Hill,4.0
Bloomfield,4.0
Central Lawrenceville,4.0
Stanton Heights,4.0
Strip District,4.0
Upper Lawrenceville,4.0
Garfield,154.0
East Liberty,154.0
Morningside,154.0
Lower Lawrenceville,154.0
Polish Hill,154.0
Bloomfield,154.0
Central Lawrenceville,154.0
Stanton Heights,154.0
Strip District,154.0
Upper Lawrenceville,154.0
East Carnegie,0.0
East Carnegie,250.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,19000.0
Hays,19000.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,42.0
Hays,42.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,34.0
Hays,34.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,250.0
Allegheny West,250.0
Manchester,250.0
Marshall-Shadeland,250.0
Central Northside,250.0
Allegheny Center,250.0
Brighton Heights,250.0
California-Kirkbride,250.0
Chateau,250.0
North Shore,250.0
Allegheny West,250.0
Manchester,250.0
Marshall-Shadeland,250.0
Central Northside,250.0
Allegheny Center,250.0
Brighton Heights,250.0
California-Kirkbride,250.0
Chateau,250.0
North Shore,250.0
Allegheny West,250.0
Manchester,250.0
Marshall-Shadeland,250.0
Central Northside,250.0
Allegheny Center,250.0
Brighton Heights,250.0
California-Kirkbride,250.0
Chateau,250.0
North Shore,7380.0
Allegheny West,7380.0
Manchester,7380.0
Marshall-Shadeland,7380.0
Central Northside,7380.0
Allegheny Center,7380.0
Brighton Heights,7380.0
California-Kirkbride,7380.0
Chateau,7380.0
North Shore,250.0
Allegheny West,250.0
Manchester,250.0
Marshall-Shadeland,250.0
Central Northside,250.0
Allegheny Center,250.0
Brighton Heights,250.0
California-Kirkbride,250.0
Chateau,250.0
North Shore,250.0
Allegheny West,250.0
Manchester,250.0
Marshall-Shadeland,250.0
Central Northside,250.0
Allegheny Center,250.0
Brighton Heights,250.0
California-Kirkbride,250.0
Chateau,250.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,5.0
Allegheny West,5.0
Manchester,5.0
Marshall-Shadeland,5.0
Central Northside,5.0
Allegheny Center,5.0
Brighton Heights,5.0
California-Kirkbride,5.0
Chateau,5.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,0.0
Hays,0.0
North Shore,14.0
Allegheny West,14.0
Manchester,14.0
Marshall-Shadeland,14.0
Central Northside,14.0
Allegheny Center,14.0
Brighton Heights,14.0
California-Kirkbride,14.0
Chateau,14.0
North Shore,23.0
Allegheny West,23.0
Manchester,23.0
Marshall-Shadeland,23.0
Central Northside,23.0
Allegheny Center,23.0
Brighton Heights,23.0
California-Kirkbride,23.0
Chateau,23.0
North Shore,110.0
Allegheny West,110.0
Manchester,110.0
Marshall-Shadeland,110.0
Central Northside,110.0
Allegheny Center,110.0
Brighton Heights,110.0
California-Kirkbride,110.0
Chateau,110.0
North Shore,95.0
Allegheny West,95.0
Manchester,95.0
Marshall-Shadeland,95.0
Central Northside,95.0
Allegheny Center,95.0
Brighton Heights,95.0
California-Kirkbride,95.0
Chateau,95.0
Lincoln-Lemington-Belmar,4881.0
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,1.0
Lincoln-Lemington-Belmar,0.0
East Carnegie,250.0
East Carnegie,250.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,0.0
Hays,0.0
Garfield,5.0
East Liberty,5.0
Morningside,5.0
Lower Lawrenceville,5.0
Polish Hill,5.0
Bloomfield,5.0
Central Lawrenceville,5.0
Stanton Heights,5.0
Strip District,5.0
Upper Lawrenceville,5.0
Garfield,250.0
East Liberty,250.0
Morningside,250.0
Lower Lawrenceville,250.0
Polish Hill,250.0
Bloomfield,250.0
Central Lawrenceville,250.0
Stanton Heights,250.0
Strip District,250.0
Upper Lawrenceville,250.0
Garfield,5.0
East Liberty,5.0
Morningside,5.0
Lower Lawrenceville,5.0
Polish Hill,5.0
Bloomfield,5.0
Central Lawrenceville,5.0
Stanton Heights,5.0
Strip District,5.0
Upper Lawrenceville,5.0
Garfield,5.0
East Liberty,5.0
Morningside,5.0
Lower Lawrenceville,5.0
Polish Hill,5.0
Bloomfield,5.0
Central Lawrenceville,5.0
Stanton Heights,5.0
Strip District,5.0
Upper Lawrenceville,5.0
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,3.0
Point Breeze North,14108.0
Homewood South,14108.0
Homewood North,14108.0
Larimer,14108.0
Lincoln-Lemington-Belmar,14108.0
Homewood West,14108.0
East Hills,14108.0
Point Breeze,14108.0
Shadyside,14108.0
Point Breeze North,208.0
Homewood South,208.0
Homewood North,208.0
Larimer,208.0
Lincoln-Lemington-Belmar,208.0
Homewood West,208.0
East Hills,208.0
Point Breeze,208.0
Shadyside,208.0
Squirrel Hill South,0.0
Swisshelm Park,0.0
Regent Square,0.0
Squirrel Hill South,654.0
Swisshelm Park,654.0
Regent Square,654.0
Garfield,4.11
East Liberty,4.11
Morningside,4.11
Lower Lawrenceville,4.11
Polish Hill,4.11
Bloomfield,4.11
Central Lawrenceville,4.11
Stanton Heights,4.11
Strip District,4.11
Upper Lawrenceville,4.11
Garfield,105.46
East Liberty,105.46
Morningside,105.46
Lower Lawrenceville,105.46
Polish Hill,105.46
Bloomfield,105.46
Central Lawrenceville,105.46
Stanton Heights,105.46
Strip District,105.46
Upper Lawrenceville,105.46
Garfield,23.44
East Liberty,23.44
Morningside,23.44
Lower Lawrenceville,23.44
Polish Hill,23.44
Bloomfield,23.44
Central Lawrenceville,23.44
Stanton Heights,23.44
Strip District,23.44
Upper Lawrenceville,23.44
Garfield,20.49
East Liberty,20.49
Morningside,20.49
Lower Lawrenceville,20.49
Polish Hill,20.49
Bloomfield,20.49
Central Lawrenceville,20.49
Stanton Heights,20.49
Strip District,20.49
Upper Lawrenceville,20.49
Brookline,5.0
Beltzhoover,5.0
Bon Air,5.0
Overbrook,5.0
Carrick,5.0
Mount Washington,5.0
Beechview,5.0
Brookline,250.0
Beltzhoover,250.0
Bon Air,250.0
Overbrook,250.0
Carrick,250.0
Mount Washington,250.0
Beechview,250.0
Brookline,1.0
Beltzhoover,1.0
Bon Air,1.0
Overbrook,1.0
Carrick,1.0
Mount Washington,1.0
Beechview,1.0
Brookline,1.0
Beltzhoover,1.0
Bon Air,1.0
Overbrook,1.0
Carrick,1.0
Mount Washington,1.0
Beechview,1.0
Lincoln-Lemington-Belmar,1259.0
Lincoln-Lemington-Belmar,250.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,65.0
Hays,65.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,17000.0
Hays,17000.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,44.0
Hays,44.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,0.0
Hays,0.0
North Shore,250.0
Allegheny West,250.0
Manchester,250.0
Marshall-Shadeland,250.0
Central Northside,250.0
Allegheny Center,250.0
Brighton Heights,250.0
California-Kirkbride,250.0
Chateau,250.0
North Shore,750.0
Allegheny West,750.0
Manchester,750.0
Marshall-Shadeland,750.0
Central Northside,750.0
Allegheny Center,750.0
Brighton Heights,750.0
California-Kirkbride,750.0
Chateau,750.0
North Shore,250.0
Allegheny West,250.0
Manchester,250.0
Marshall-Shadeland,250.0
Central Northside,250.0
Allegheny Center,250.0
Brighton Heights,250.0
California-Kirkbride,250.0
Chateau,250.0
North Shore,4695.0
Allegheny West,4695.0
Manchester,4695.0
Marshall-Shadeland,4695.0
Central Northside,4695.0
Allegheny Center,4695.0
Brighton Heights,4695.0
California-Kirkbride,4695.0
Chateau,4695.0
North Shore,250.0
Allegheny West,250.0
Manchester,250.0
Marshall-Shadeland,250.0
Central Northside,250.0
Allegheny Center,250.0
Brighton Heights,250.0
California-Kirkbride,250.0
Chateau,250.0
North Shore,1977.0
Allegheny West,1977.0
Manchester,1977.0
Marshall-Shadeland,1977.0
Central Northside,1977.0
Allegheny Center,1977.0
Brighton Heights,1977.0
California-Kirkbride,1977.0
Chateau,1977.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,5.0
Allegheny West,5.0
Manchester,5.0
Marshall-Shadeland,5.0
Central Northside,5.0
Allegheny Center,5.0
Brighton Heights,5.0
California-Kirkbride,5.0
Chateau,5.0
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,0.95
Lincoln Place,0.0
Hays,0.0
Lincoln Place,0.0
Hays,0.0
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,0.0
Garfield,25.54
East Liberty,25.54
Morningside,25.54
Lower Lawrenceville,25.54
Polish Hill,25.54
Bloomfield,25.54
Central Lawrenceville,25.54
Stanton Heights,25.54
Strip District,25.54
Upper Lawrenceville,25.54
Garfield,24.5
East Liberty,24.5
Morningside,24.5
Lower Lawrenceville,24.5
Polish Hill,24.5
Bloomfield,24.5
Central Lawrenceville,24.5
Stanton Heights,24.5
Strip District,24.5
Upper Lawrenceville,24.5
Garfield,3.9
East Liberty,3.9
Morningside,3.9
Lower Lawrenceville,3.9
Polish Hill,3.9
Bloomfield,3.9
Central Lawrenceville,3.9
Stanton Heights,3.9
Strip District,3.9
Upper Lawrenceville,3.9
Garfield,160.3
East Liberty,160.3
Morningside,160.3
Lower Lawrenceville,160.3
Polish Hill,160.3
Bloomfield,160.3
Central Lawrenceville,160.3
Stanton Heights,160.3
Strip District,160.3
Upper Lawrenceville,160.3
Lincoln-Lemington-Belmar,4780.0
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,1.0
Lincoln-Lemington-Belmar,0.0
Squirrel Hill South,0.0
Swisshelm Park,0.0
Regent Square,0.0
Squirrel Hill South,466.0
Swisshelm Park,466.0
Regent Square,466.0
Garfield,250.0
East Liberty,250.0
Morningside,250.0
Lower Lawrenceville,250.0
Polish Hill,250.0
Bloomfield,250.0
Central Lawrenceville,250.0
Stanton Heights,250.0
Strip District,250.0
Upper Lawrenceville,250.0
Garfield,250.0
East Liberty,250.0
Morningside,250.0
Lower Lawrenceville,250.0
Polish Hill,250.0
Bloomfield,250.0
Central Lawrenceville,250.0
Stanton Heights,250.0
Strip District,250.0
Upper Lawrenceville,250.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,14000.0
Hays,14000.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,36.23
Hays,36.23
Lincoln Place,0.0
Hays,0.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,59.0
Hays,59.0
Lincoln-Lemington-Belmar,250.0
Lincoln-Lemington-Belmar,250.0
Brookline,5.0
Beltzhoover,5.0
Bon Air,5.0
Overbrook,5.0
Carrick,5.0
Mount Washington,5.0
Beechview,5.0
Brookline,250.0
Beltzhoover,250.0
Bon Air,250.0
Overbrook,250.0
Carrick,250.0
Mount Washington,250.0
Beechview,250.0
Brookline,1.0
Beltzhoover,1.0
Bon Air,1.0
Overbrook,1.0
Carrick,1.0
Mount Washington,1.0
Beechview,1.0
Brookline,1.0
Beltzhoover,1.0
Bon Air,1.0
Overbrook,1.0
Carrick,1.0
Mount Washington,1.0
Beechview,1.0
Lincoln Place,0.0
Hays,0.0
New Homestead,0.0
Lincoln Place,40.0
Hays,40.0
New Homestead,40.0
North Shore,250.0
Allegheny West,250.0
Manchester,250.0
Marshall-Shadeland,250.0
Central Northside,250.0
Allegheny Center,250.0
Brighton Heights,250.0
California-Kirkbride,250.0
Chateau,250.0
North Shore,750.0
Allegheny West,750.0
Manchester,750.0
Marshall-Shadeland,750.0
Central Northside,750.0
Allegheny Center,750.0
Brighton Heights,750.0
California-Kirkbride,750.0
Chateau,750.0
North Shore,750.0
Allegheny West,750.0
Manchester,750.0
Marshall-Shadeland,750.0
Central Northside,750.0
Allegheny Center,750.0
Brighton Heights,750.0
California-Kirkbride,750.0
Chateau,750.0
North Shore,4195.0
Allegheny West,4195.0
Manchester,4195.0
Marshall-Shadeland,4195.0
Central Northside,4195.0
Allegheny Center,4195.0
Brighton Heights,4195.0
California-Kirkbride,4195.0
Chateau,4195.0
North Shore,250.0
Allegheny West,250.0
Manchester,250.0
Marshall-Shadeland,250.0
Central Northside,250.0
Allegheny Center,250.0
Brighton Heights,250.0
California-Kirkbride,250.0
Chateau,250.0
North Shore,2208.0
Allegheny West,2208.0
Manchester,2208.0
Marshall-Shadeland,2208.0
Central Northside,2208.0
Allegheny Center,2208.0
Brighton Heights,2208.0
California-Kirkbride,2208.0
Chateau,2208.0
North Shore,0.0
Allegheny West,0.0
Manchester,0.0
Marshall-Shadeland,0.0
Central Northside,0.0
Allegheny Center,0.0
Brighton Heights,0.0
California-Kirkbride,0.0
Chateau,0.0
North Shore,5.0
Allegheny West,5.0
Manchester,5.0
Marshall-Shadeland,5.0
Central Northside,5.0
Allegheny Center,5.0
Brighton Heights,5.0
California-Kirkbride,5.0
Chateau,5.0
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,0.18
Garfield,5.0
East Liberty,5.0
Morningside,5.0
Lower Lawrenceville,5.0
Polish Hill,5.0
Bloomfield,5.0
Central Lawrenceville,5.0
Stanton Heights,5.0
Strip District,5.0
Upper Lawrenceville,5.0
Garfield,5.0
East Liberty,5.0
Morningside,5.0
Lower Lawrenceville,5.0
Polish Hill,5.0
Bloomfield,5.0
Central Lawrenceville,5.0
Stanton Heights,5.0
Strip District,5.0
Upper Lawrenceville,5.0
Garfield,3.4
East Liberty,3.4
Morningside,3.4
Lower Lawrenceville,3.4
Polish Hill,3.4
Bloomfield,3.4
Central Lawrenceville,3.4
Stanton Heights,3.4
Strip District,3.4
Upper Lawrenceville,3.4
Garfield,166.6
East Liberty,166.6
Morningside,166.6
Lower Lawrenceville,166.6
Polish Hill,166.6
Bloomfield,166.6
Central Lawrenceville,166.6
Stanton Heights,166.6
Strip District,166.6
Upper Lawrenceville,166.6
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,0.0
Lincoln-Lemington-Belmar,250.0
Lincoln-Lemington-Belmar,750.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,0.0
Hays,0.0
Squirrel Hill South,0.0
Swisshelm Park,0.0
Regent Square,0.0
Squirrel Hill South,357.0
Swisshelm Park,357.0
Regent Square,357.0
Brookline,1.0
Beltzhoover,1.0
Bon Air,1.0
Overbrook,1.0
Carrick,1.0
Mount Washington,1.0
Beechview,1.0
Brookline,1.0
Beltzhoover,1.0
Bon Air,1.0
Overbrook,1.0
Carrick,1.0
Mount Washington,1.0
Beechview,1.0
Brookline,5.0
Beltzhoover,5.0
Bon Air,5.0
Overbrook,5.0
Carrick,5.0
Mount Washington,5.0
Beechview,5.0
Brookline,250.0
Beltzhoover,250.0
Bon Air,250.0
Overbrook,250.0
Carrick,250.0
Mount Washington,250.0
Beechview,250.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,13000.0
Hays,13000.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,0.0
Hays,0.0
Lincoln Place,30.47
Hays,30.47
Lincoln Place,0.0
